segment_id,time_step,load_cycles,wear_level,alignment_deviation,vibration_index,environment_factor,degradation_rate,risk_score,fault_label
2,1388,548,0.476,10.0,68.5,0.93,0.059,0.696,Misalignment
2,1389,508,0.476,10.0,68.6,1.16,0.031,0.696,Misalignment
2,1390,247,0.476,10.0,68.6,1.19,0.041,0.696,Misalignment
2,1391,374,0.476,9.99,68.5,0.98,0.097,0.696,Misalignment
2,1392,950,0.477,9.9,68.2,0.88,0.043,0.692,Misalignment
2,1393,502,0.477,10.0,68.6,0.95,0.015,0.697,Misalignment
2,1394,831,0.477,10.0,68.6,1.14,0.064,0.697,Misalignment
2,1395,632,0.478,10.0,68.7,1.03,0.031,0.697,Misalignment
2,1396,733,0.478,10.0,68.7,1.17,0.043,0.697,Misalignment
2,1397,975,0.478,9.86,68.1,1.09,0.033,0.691,Misalignment
2,1398,299,0.478,9.67,67.4,1.15,0.033,0.684,Misalignment
2,1399,554,0.479,9.56,67.0,1.01,0.061,0.679,Misalignment
2,1400,219,0.479,9.59,67.1,0.85,0.022,0.681,Misalignment
2,1401,982,0.48,9.8,68.0,0.87,0.083,0.69,Misalignment
2,1402,195,0.48,9.69,67.5,0.82,0.027,0.685,Misalignment
2,1403,573,0.48,9.67,67.5,0.86,0.071,0.685,Misalignment
2,1404,545,0.48,9.81,68.0,1.13,0.027,0.69,Misalignment
2,1405,405,0.48,9.56,67.0,0.93,0.028,0.68,Misalignment
2,1406,235,0.48,10.0,68.8,0.81,0.061,0.699,Misalignment
2,1407,162,0.48,9.95,68.6,0.98,0.026,0.696,Misalignment
2,1408,997,0.481,9.88,68.4,0.94,0.038,0.694,Misalignment
2,1409,424,0.481,9.84,68.2,1.11,0.034,0.692,Misalignment
2,1410,980,0.482,9.59,67.3,1.17,0.104,0.682,Misalignment
2,1411,530,0.483,9.59,67.3,0.82,0.11,0.683,Misalignment
2,1412,346,0.483,9.18,65.7,0.8,0.047,0.665,Misalignment
2,1413,290,0.483,9.19,65.7,0.86,0.016,0.666,Misalignment
2,1414,142,0.483,9.15,65.6,1.12,0.115,0.664,Misalignment
2,1415,702,0.483,9.3,66.2,0.84,0.036,0.671,Misalignment
2,1416,425,0.483,9.6,67.4,1.03,0.07,0.684,Misalignment
2,1417,665,0.484,9.98,69.0,1.13,0.105,0.7,Misalignment
2,1418,622,0.484,10.0,69.1,1.15,0.039,0.701,Misalignment
2,1419,941,0.485,9.93,68.8,1.09,0.068,0.699,Misalignment
2,1420,443,0.485,9.99,69.1,0.88,0.036,0.701,Misalignment
2,1421,946,0.486,10.0,69.2,0.92,0.095,0.702,Misalignment
2,1422,909,0.487,9.93,68.9,1.01,0.057,0.699,Misalignment
2,1423,559,0.487,10.0,69.2,0.9,0.016,0.702,Misalignment
2,1424,571,0.487,10.0,69.2,1.15,0.021,0.702,Misalignment
2,1425,986,0.488,10.0,69.3,0.9,0.131,0.703,Misalignment
2,1426,644,0.488,10.0,69.3,1.05,0.05,0.703,Misalignment
2,1427,831,0.489,9.56,67.6,0.95,0.039,0.685,Misalignment
2,1428,735,0.489,9.89,68.9,0.94,0.018,0.699,Misalignment
2,1429,615,0.489,9.84,68.7,1.17,0.077,0.697,Misalignment
2,1430,852,0.49,9.74,68.3,0.88,0.018,0.693,Misalignment
2,1431,255,0.49,9.71,68.2,0.85,0.012,0.692,Misalignment
2,1432,758,0.491,10.0,69.4,1.09,0.133,0.705,Misalignment
2,1433,631,0.491,10.0,69.5,1.11,0.073,0.705,Misalignment
2,1434,395,0.492,9.82,68.8,1.14,0.148,0.698,Misalignment
2,1435,183,0.492,9.83,68.8,0.99,0.037,0.698,Misalignment
2,1436,840,0.492,9.99,69.5,1.14,0.034,0.705,Misalignment
2,1437,251,0.492,10.0,69.5,0.83,0.017,0.705,Misalignment
2,1438,129,0.492,10.0,69.5,1.1,0.126,0.706,Misalignment
2,1439,790,0.493,10.0,69.6,0.88,0.043,0.706,Misalignment
2,1440,913,0.493,9.88,69.1,1.11,0.071,0.701,Misalignment
2,1441,934,0.494,9.87,69.1,0.9,0.037,0.701,Misalignment
2,1442,155,0.494,10.0,69.6,0.82,0.128,0.706,Misalignment
2,1443,168,0.494,9.96,69.5,0.96,0.045,0.705,Misalignment
2,1444,325,0.494,10.0,69.6,1.01,0.052,0.707,Misalignment
2,1445,850,0.494,10.0,69.7,1.15,0.012,0.707,Misalignment
2,1446,211,0.494,9.55,67.9,0.9,0.037,0.688,Misalignment
2,1447,454,0.495,9.67,68.3,1.06,0.064,0.693,Misalignment
2,1448,742,0.495,9.71,68.5,1.15,0.028,0.695,Misalignment
2,1449,786,0.495,9.61,68.2,1.09,0.038,0.691,Misalignment
2,1450,933,0.495,9.56,68.0,1.13,0.024,0.689,Misalignment
2,1451,666,0.496,9.45,67.5,1.03,0.024,0.684,Misalignment
2,1452,782,0.496,9.59,68.1,0.99,0.015,0.69,Misalignment
2,1453,560,0.496,10.0,69.7,1.05,0.014,0.708,Misalignment
2,1454,745,0.496,9.93,69.5,1.05,0.057,0.705,Misalignment
2,1455,677,0.497,10.0,69.8,1.16,0.033,0.708,Misalignment
2,1456,437,0.497,10.0,69.8,0.84,0.05,0.708,Misalignment
2,1457,570,0.497,10.0,69.8,1.12,0.079,0.708,Misalignment
2,1458,222,0.497,9.89,69.4,0.95,0.033,0.704,Misalignment
2,1459,787,0.498,9.99,69.8,1.12,0.044,0.708,Misalignment
2,1460,312,0.498,9.79,69.0,1.0,0.02,0.7,Misalignment
2,1461,272,0.498,9.73,68.8,1.14,0.041,0.697,Misalignment
2,1462,729,0.498,9.68,68.6,0.84,0.043,0.695,Misalignment
2,1463,934,0.498,10.0,69.9,1.1,0.032,0.709,Misalignment
2,1464,323,0.499,10.0,69.9,1.04,0.057,0.709,Misalignment
2,1465,199,0.499,10.0,69.9,0.95,0.074,0.709,Misalignment
2,1466,725,0.499,10.0,69.9,1.07,0.037,0.709,Misalignment
2,1467,267,0.499,9.75,69.0,0.95,0.138,0.699,Misalignment
2,1468,774,0.5,9.71,68.9,1.05,0.06,0.698,Misalignment
2,1469,536,0.5,9.76,69.1,0.9,0.057,0.7,Misalignment
2,1470,487,0.5,9.66,68.7,0.96,0.031,0.696,Misalignment
2,1471,259,0.5,9.79,69.2,0.91,0.034,0.701,Misalignment
2,1472,884,0.501,9.99,70.0,1.16,0.041,0.71,Misalignment
2,1473,496,0.501,9.98,70.0,0.99,0.058,0.71,Misalignment
2,1474,132,0.501,9.89,69.6,0.94,0.055,0.706,Misalignment
2,1475,797,0.501,9.71,68.9,1.16,0.019,0.699,Misalignment
2,1476,906,0.502,9.59,68.5,1.06,0.024,0.694,Misalignment
2,1477,517,0.502,9.76,69.2,1.0,0.074,0.701,Misalignment
2,1478,156,0.502,9.9,69.7,0.86,0.029,0.707,Misalignment
2,1479,458,0.502,10.0,70.1,0.92,0.041,0.711,Misalignment
2,1480,270,0.502,9.93,69.8,0.89,0.058,0.708,Misalignment
2,1481,549,0.502,9.78,69.2,1.01,0.011,0.702,Misalignment
2,1482,705,0.503,10.0,70.2,0.82,0.071,0.712,Misalignment
2,1483,197,0.503,9.95,70.0,1.03,0.051,0.71,Misalignment
2,1484,101,0.503,10.0,70.2,1.2,0.058,0.712,Misalignment
2,1485,367,0.503,10.0,70.2,1.13,0.011,0.712,Misalignment
2,1486,279,0.503,10.0,70.2,0.83,0.094,0.712,Misalignment
2,1487,511,0.504,10.0,70.2,0.93,0.078,0.712,Misalignment
2,1488,133,0.504,10.0,70.2,1.04,0.043,0.712,Misalignment
2,1489,832,0.504,10.0,70.2,1.1,0.048,0.712,Misalignment
2,1490,459,0.504,10.0,70.3,1.05,0.026,0.712,Misalignment
2,1491,628,0.504,10.0,70.3,0.96,0.028,0.713,Misalignment
2,1492,837,0.505,10.0,70.3,1.16,0.071,0.713,Misalignment
2,1493,803,0.506,10.0,70.3,0.91,0.061,0.713,Misalignment
2,1494,103,0.506,9.98,70.3,0.89,0.026,0.712,Misalignment
2,1495,321,0.506,10.0,70.4,1.02,0.087,0.713,Misalignment
2,1496,729,0.506,9.76,69.4,0.98,0.032,0.703,Misalignment
2,1497,635,0.506,9.94,70.2,1.08,0.047,0.711,Misalignment
2,1498,547,0.507,10.0,70.4,1.08,0.037,0.714,Misalignment
2,1499,230,0.507,10.0,70.4,1.2,0.019,0.714,Misalignment
2,1500,438,0.507,10.0,70.4,0.89,0.027,0.714,Misalignment
2,1501,152,0.507,10.0,70.4,0.95,0.063,0.714,Misalignment
2,1502,857,0.507,10.0,70.4,0.87,0.017,0.714,Misalignment
2,1503,833,0.507,10.0,70.4,0.88,0.056,0.714,Misalignment
2,1504,307,0.507,10.0,70.4,0.91,0.031,0.714,Misalignment
2,1505,377,0.508,10.0,70.5,0.87,0.031,0.714,Misalignment
2,1506,332,0.508,10.0,70.5,1.02,0.113,0.715,Misalignment
2,1507,208,0.508,9.89,70.0,1.02,0.036,0.71,Misalignment
2,1508,566,0.509,9.93,70.3,0.92,0.134,0.712,Misalignment
2,1509,661,0.509,10.0,70.6,1.12,0.063,0.715,Misalignment
2,1510,188,0.509,10.0,70.6,1.04,0.028,0.715,Misalignment
2,1511,408,0.51,9.91,70.2,1.1,0.058,0.712,Misalignment
2,1512,590,0.51,10.0,70.6,1.05,0.012,0.716,Misalignment
2,1513,324,0.51,9.84,70.0,1.14,0.069,0.709,Misalignment
2,1514,511,0.51,9.77,69.7,1.06,0.015,0.706,Misalignment
2,1515,573,0.51,10.0,70.6,0.88,0.057,0.716,Misalignment
2,1516,716,0.51,9.99,70.6,0.89,0.012,0.716,Misalignment
2,1517,878,0.511,10.0,70.6,1.13,0.042,0.716,Misalignment
2,1518,644,0.511,10.0,70.7,0.86,0.034,0.716,Misalignment
2,1519,496,0.511,9.82,70.0,1.19,0.042,0.709,Misalignment
2,1520,283,0.511,10.0,70.7,1.04,0.065,0.717,Misalignment
2,1521,611,0.512,10.0,70.7,0.87,0.042,0.717,Misalignment
2,1522,449,0.512,9.96,70.5,0.94,0.071,0.715,Misalignment
2,1523,737,0.513,10.0,70.8,1.04,0.135,0.717,Misalignment
2,1524,620,0.513,10.0,70.8,1.04,0.024,0.718,Misalignment
2,1525,868,0.514,10.0,70.8,0.92,0.073,0.718,Misalignment
2,1526,377,0.514,9.96,70.7,1.19,0.011,0.716,Misalignment
2,1527,878,0.514,9.92,70.6,0.92,0.098,0.715,Misalignment
2,1528,220,0.515,10.0,70.9,1.03,0.026,0.718,Misalignment
2,1529,153,0.515,10.0,70.9,0.84,0.046,0.718,Misalignment
2,1530,347,0.515,9.99,70.9,0.85,0.112,0.718,Misalignment
2,1531,451,0.515,10.0,70.9,0.86,0.047,0.719,Misalignment
2,1532,418,0.515,9.97,70.8,0.91,0.064,0.718,Misalignment
2,1533,528,0.516,10.0,70.9,0.85,0.078,0.719,Misalignment
2,1534,998,0.516,10.0,71.0,0.95,0.019,0.719,Misalignment
2,1535,396,0.516,10.0,71.0,0.94,0.032,0.719,Misalignment
2,1536,191,0.516,10.0,71.0,0.92,0.033,0.719,Misalignment
2,1537,895,0.516,10.0,71.0,0.98,0.019,0.719,Misalignment
2,1538,240,0.516,9.95,70.8,0.93,0.04,0.717,Misalignment
2,1539,496,0.517,10.0,71.0,1.02,0.039,0.72,Misalignment
2,1540,699,0.517,10.0,71.0,0.87,0.058,0.72,Misalignment
2,1541,625,0.517,10.0,71.0,0.82,0.079,0.72,Misalignment
2,1542,215,0.517,10.0,71.0,1.09,0.048,0.72,Misalignment
2,1543,301,0.517,9.87,70.5,1.19,0.021,0.715,Misalignment
2,1544,506,0.518,10.0,71.1,0.98,0.033,0.72,Misalignment
2,1545,935,0.518,10.0,71.1,1.19,0.059,0.721,Misalignment
2,1546,282,0.518,10.0,71.1,1.07,0.013,0.721,Misalignment
2,1547,935,0.519,10.0,71.2,1.03,0.088,0.721,Misalignment
2,1548,311,0.519,10.0,71.2,1.15,0.07,0.721,Misalignment
2,1549,922,0.521,10.0,71.2,1.18,0.114,0.722,Misalignment
2,1550,345,0.521,10.0,71.2,1.05,0.105,0.722,Misalignment
2,1551,152,0.521,10.0,71.3,0.98,0.143,0.722,Misalignment
2,1552,415,0.522,10.0,71.3,1.06,0.076,0.723,Misalignment
2,1553,968,0.522,10.0,71.3,0.97,0.094,0.723,Misalignment
2,1554,733,0.523,10.0,71.4,0.83,0.105,0.723,Misalignment
2,1555,707,0.524,9.84,70.8,1.1,0.069,0.717,Misalignment
2,1556,391,0.524,9.89,71.0,1.06,0.098,0.719,Misalignment
2,1557,770,0.525,10.0,71.5,1.11,0.059,0.724,Misalignment
2,1558,301,0.525,10.0,71.5,0.94,0.013,0.724,Misalignment
2,1559,376,0.525,9.68,70.2,0.94,0.043,0.711,Misalignment
2,1560,433,0.525,9.5,69.5,1.19,0.028,0.704,Misalignment
2,1561,702,0.525,9.68,70.2,1.06,0.01,0.711,Misalignment
2,1562,918,0.525,9.93,71.2,0.84,0.011,0.722,Misalignment
2,1563,218,0.525,10.0,71.5,1.17,0.018,0.725,Misalignment
2,1564,902,0.526,9.97,71.4,0.98,0.106,0.724,Misalignment
2,1565,883,0.527,10.0,71.6,1.18,0.046,0.725,Misalignment
2,1566,523,0.527,10.0,71.6,1.04,0.105,0.726,Misalignment
2,1567,228,0.527,10.0,71.6,1.12,0.053,0.726,Misalignment
2,1568,523,0.527,10.0,71.6,0.97,0.053,0.726,Misalignment
2,1569,901,0.528,10.0,71.7,0.96,0.079,0.726,Misalignment
2,1570,170,0.528,10.0,71.7,0.86,0.024,0.726,Misalignment
2,1571,291,0.528,9.71,70.6,1.17,0.066,0.714,Misalignment
2,1572,477,0.529,10.0,71.7,0.95,0.049,0.727,Misalignment
2,1573,151,0.529,9.97,71.6,0.91,0.079,0.725,Misalignment
2,1574,214,0.529,9.71,70.6,0.9,0.07,0.715,Misalignment
2,1575,943,0.529,9.77,70.9,0.89,0.055,0.718,Misalignment
2,1576,648,0.53,9.97,71.7,1.14,0.136,0.726,Misalignment
2,1577,714,0.531,9.71,70.7,1.05,0.022,0.715,Misalignment
2,1578,738,0.531,9.96,71.7,1.07,0.051,0.726,Misalignment
2,1579,860,0.531,10.0,71.9,1.07,0.048,0.728,Misalignment
2,1580,390,0.532,9.76,71.0,1.17,0.058,0.718,Misalignment
2,1581,647,0.532,10.0,71.9,0.89,0.03,0.728,Misalignment
2,1582,983,0.533,9.97,71.8,1.15,0.068,0.727,Misalignment
2,1583,183,0.533,9.6,70.3,0.93,0.039,0.712,Misalignment
2,1584,218,0.533,9.79,71.1,1.0,0.041,0.72,Misalignment
2,1585,418,0.533,9.81,71.2,1.15,0.058,0.721,Misalignment
2,1586,951,0.534,9.74,71.0,0.89,0.075,0.719,Misalignment
2,1587,340,0.534,9.56,70.3,1.14,0.044,0.711,Misalignment
2,1588,256,0.534,9.55,70.3,1.16,0.09,0.711,Misalignment
2,1589,325,0.534,9.73,71.0,1.2,0.058,0.719,Misalignment
2,1590,453,0.534,9.45,69.9,0.81,0.05,0.707,Misalignment
2,1591,524,0.535,9.16,68.7,1.08,0.021,0.695,Misalignment
2,1592,926,0.535,9.03,68.3,0.85,0.103,0.69,Misalignment
2,1593,877,0.536,9.24,69.1,0.99,0.024,0.699,Misalignment
2,1594,373,0.536,9.44,69.9,0.85,0.035,0.707,Misalignment
2,1595,425,0.536,9.29,69.3,0.94,0.018,0.701,Misalignment
2,1596,511,0.536,9.43,69.9,1.01,0.022,0.707,Misalignment
2,1597,272,0.536,9.63,70.7,0.95,0.06,0.715,Misalignment
2,1598,641,0.537,9.81,71.5,1.12,0.085,0.723,Misalignment
2,1599,640,0.537,10.0,72.2,1.11,0.039,0.731,Misalignment
2,1600,298,0.537,10.0,72.2,1.2,0.037,0.732,Misalignment
2,1601,990,0.537,9.94,72.0,1.16,0.022,0.729,Misalignment
2,1602,612,0.538,9.78,71.4,1.04,0.062,0.723,Misalignment
2,1603,272,0.538,9.43,70.0,1.16,0.138,0.708,Misalignment
2,1604,557,0.538,9.66,70.9,0.81,0.032,0.718,Misalignment
2,1605,491,0.539,9.7,71.1,1.16,0.037,0.72,Misalignment
2,1606,490,0.539,9.84,71.7,1.14,0.054,0.726,Misalignment
2,1607,945,0.539,10.0,72.4,0.92,0.075,0.733,Misalignment
2,1608,376,0.54,10.0,72.4,1.09,0.059,0.733,Misalignment
2,1609,444,0.54,10.0,72.4,1.07,0.046,0.733,Misalignment
2,1610,106,0.54,10.0,72.4,0.8,0.054,0.733,Misalignment
2,1611,287,0.54,9.95,72.2,0.86,0.025,0.731,Misalignment
2,1612,672,0.54,9.86,71.8,0.85,0.012,0.727,Misalignment
2,1613,692,0.54,9.65,71.0,0.98,0.034,0.719,Misalignment
2,1614,353,0.54,10.0,72.4,1.1,0.021,0.733,Misalignment
2,1615,216,0.541,9.83,71.8,0.96,0.061,0.726,Misalignment
2,1616,232,0.541,10.0,72.4,0.97,0.111,0.734,Misalignment
2,1617,219,0.541,10.0,72.5,1.09,0.067,0.734,Misalignment
2,1618,280,0.541,10.0,72.5,1.02,0.137,0.734,Misalignment
2,1619,200,0.541,10.0,72.5,1.09,0.038,0.734,Misalignment
2,1620,828,0.542,9.95,72.3,0.85,0.077,0.732,Misalignment
2,1621,107,0.542,10.0,72.5,0.9,0.077,0.734,Misalignment
2,1622,250,0.542,10.0,72.5,1.16,0.042,0.734,Misalignment
2,1623,179,0.542,10.0,72.5,1.16,0.029,0.735,Misalignment
2,1624,754,0.543,9.9,72.2,1.0,0.05,0.731,Misalignment
2,1625,232,0.543,9.89,72.1,0.98,0.069,0.73,Misalignment
2,1626,423,0.543,9.86,72.0,1.1,0.03,0.729,Misalignment
2,1627,934,0.543,10.0,72.6,1.14,0.031,0.735,Misalignment
2,1628,496,0.544,10.0,72.6,1.01,0.049,0.735,Misalignment
2,1629,405,0.544,9.97,72.5,0.91,0.055,0.734,Misalignment
2,1630,837,0.544,10.0,72.6,0.96,0.024,0.735,Misalignment
2,1631,325,0.544,10.0,72.6,1.15,0.055,0.736,Misalignment
2,1632,767,0.544,10.0,72.7,0.97,0.022,0.736,Misalignment
2,1633,448,0.545,10.0,72.7,0.98,0.124,0.736,Misalignment
2,1634,181,0.545,10.0,72.7,0.81,0.145,0.736,Misalignment
2,1635,545,0.545,9.95,72.5,1.05,0.048,0.734,Misalignment
2,1636,371,0.545,9.79,71.9,0.94,0.021,0.727,Misalignment
2,1637,834,0.546,9.92,72.4,1.03,0.074,0.733,Misalignment
2,1638,463,0.546,10.0,72.8,0.9,0.012,0.737,Misalignment
2,1639,749,0.546,10.0,72.8,0.9,0.015,0.737,Misalignment
2,1640,401,0.546,9.9,72.4,1.13,0.03,0.733,Misalignment
2,1641,870,0.547,9.97,72.7,1.08,0.058,0.736,Misalignment
2,1642,649,0.547,10.0,72.8,0.95,0.066,0.737,Misalignment
2,1643,138,0.547,10.0,72.8,1.12,0.051,0.737,Misalignment
2,1644,355,0.548,9.95,72.7,0.87,0.074,0.736,Misalignment
2,1645,368,0.548,10.0,72.9,1.02,0.058,0.738,Misalignment
2,1646,597,0.548,10.0,72.9,1.15,0.065,0.738,Misalignment
2,1647,594,0.549,10.0,72.9,0.97,0.087,0.738,Misalignment
2,1648,774,0.549,10.0,73.0,1.12,0.073,0.739,Misalignment
2,1649,229,0.549,10.0,73.0,0.96,0.052,0.739,Misalignment
2,1650,665,0.55,10.0,73.0,0.93,0.111,0.739,Misalignment
2,1651,940,0.551,9.95,72.8,1.18,0.039,0.737,Misalignment
2,1652,205,0.551,9.96,72.9,1.12,0.057,0.738,Misalignment
2,1653,233,0.551,10.0,73.1,0.87,0.082,0.74,Misalignment
2,1654,485,0.551,10.0,73.1,0.82,0.061,0.74,Misalignment
2,1655,449,0.551,10.0,73.1,0.91,0.023,0.74,Misalignment
2,1656,242,0.551,9.96,72.9,0.99,0.06,0.738,Misalignment
2,1657,554,0.552,9.97,73.0,1.02,0.075,0.739,Misalignment
2,1658,541,0.552,9.92,72.8,1.03,0.054,0.737,Misalignment
2,1659,660,0.552,10.0,73.1,0.82,0.052,0.74,Misalignment
2,1660,946,0.553,10.0,73.2,1.11,0.047,0.741,Misalignment
2,1661,289,0.553,9.86,72.6,1.09,0.071,0.735,Misalignment
2,1662,199,0.553,10.0,73.2,1.07,0.042,0.741,Misalignment
2,1663,473,0.553,9.9,72.8,1.05,0.034,0.737,Misalignment
2,1664,671,0.554,9.9,72.8,0.99,0.055,0.737,Misalignment
2,1665,252,0.554,10.0,73.2,1.16,0.032,0.741,Misalignment
2,1666,882,0.554,10.0,73.2,0.84,0.048,0.741,Misalignment
2,1667,372,0.554,10.0,73.3,0.98,0.066,0.742,Misalignment
2,1668,523,0.555,10.0,73.3,1.17,0.059,0.742,Misalignment
2,1669,546,0.555,10.0,73.3,0.98,0.109,0.742,Misalignment
2,1670,440,0.556,10.0,73.3,0.92,0.058,0.742,Misalignment
2,1671,436,0.556,10.0,73.3,1.18,0.045,0.742,Misalignment
2,1672,290,0.556,10.0,73.4,0.98,0.03,0.742,Misalignment
2,1673,617,0.556,9.92,73.1,0.82,0.063,0.739,Misalignment
2,1674,384,0.556,9.84,72.7,0.88,0.074,0.736,Misalignment
2,1675,409,0.557,10.0,73.4,0.8,0.026,0.743,Misalignment
2,1676,841,0.557,10.0,73.4,1.08,0.061,0.743,Misalignment
2,1677,553,0.557,10.0,73.4,1.15,0.028,0.743,Misalignment
2,1678,223,0.557,9.88,73.0,0.98,0.014,0.738,Misalignment
2,1679,255,0.557,10.0,73.4,0.99,0.028,0.743,Misalignment
2,1680,951,0.558,10.0,73.5,0.86,0.025,0.743,Misalignment
2,1681,584,0.558,10.0,73.5,0.86,0.13,0.744,Misalignment
2,1682,568,0.558,9.88,73.0,1.13,0.04,0.739,Misalignment
2,1683,399,0.559,10.0,73.5,1.09,0.031,0.744,Misalignment
2,1684,562,0.559,9.97,73.4,0.92,0.077,0.743,Misalignment
2,1685,536,0.559,10.0,73.6,1.14,0.052,0.744,Misalignment
2,1686,914,0.56,9.87,73.0,0.84,0.041,0.739,Misalignment
2,1687,292,0.56,10.0,73.6,1.0,0.047,0.745,Misalignment
2,1688,545,0.56,10.0,73.6,0.85,0.072,0.745,Misalignment
2,1689,813,0.56,10.0,73.6,0.97,0.023,0.745,Misalignment
2,1690,735,0.561,10.0,73.7,0.93,0.103,0.745,Misalignment
2,1691,382,0.561,10.0,73.7,1.05,0.043,0.745,Misalignment
2,1692,690,0.562,9.98,73.6,0.9,0.061,0.745,Misalignment
2,1693,250,0.562,10.0,73.7,1.07,0.093,0.746,Misalignment
2,1694,170,0.562,9.85,73.1,1.16,0.141,0.74,Misalignment
2,1695,330,0.562,9.87,73.2,0.92,0.044,0.74,Misalignment
2,1696,563,0.563,10.0,73.8,1.16,0.073,0.746,Misalignment
2,1697,147,0.563,10.0,73.8,0.88,0.061,0.746,Misalignment
2,1698,589,0.563,10.0,73.8,0.82,0.012,0.746,Misalignment
2,1699,864,0.563,10.0,73.8,1.1,0.031,0.747,Misalignment
2,1700,339,0.564,10.0,73.8,0.89,0.139,0.747,Misalignment
2,1701,800,0.564,10.0,73.8,0.82,0.04,0.747,Misalignment
2,1702,461,0.564,9.91,73.5,1.01,0.073,0.744,Misalignment
2,1703,965,0.564,10.0,73.9,0.88,0.032,0.747,Misalignment
2,1704,763,0.565,9.99,73.8,0.87,0.046,0.747,Misalignment
2,1705,602,0.565,9.75,72.9,0.83,0.077,0.737,Misalignment
2,1706,574,0.565,9.59,72.3,0.93,0.017,0.731,Misalignment
2,1707,829,0.566,9.68,72.7,0.93,0.147,0.735,Misalignment
2,1708,946,0.567,9.74,73.0,1.1,0.049,0.738,Misalignment
2,1709,122,0.567,10.0,74.0,1.18,0.101,0.749,Misalignment
2,1710,145,0.567,10.0,74.0,1.02,0.121,0.749,Misalignment
2,1711,897,0.568,9.97,73.9,1.0,0.045,0.748,Misalignment
2,1712,792,0.568,9.83,73.4,0.99,0.026,0.742,Misalignment
2,1713,684,0.568,9.95,73.9,1.1,0.058,0.748,Misalignment
2,1714,167,0.568,9.92,73.8,1.05,0.047,0.746,Misalignment
2,1715,506,0.569,9.85,73.5,1.17,0.056,0.743,Misalignment
2,1716,235,0.569,9.92,73.8,0.88,0.047,0.746,Misalignment
2,1717,700,0.569,10.0,74.2,0.88,0.111,0.75,Misalignment
2,1718,168,0.57,10.0,74.2,1.18,0.045,0.75,Misalignment
2,1719,343,0.57,9.96,74.0,0.83,0.031,0.749,Misalignment
2,1720,943,0.57,10.0,74.2,0.89,0.079,0.751,Misalignment
2,1721,411,0.571,10.0,74.2,1.0,0.061,0.751,Misalignment
2,1722,292,0.571,9.86,73.7,1.16,0.068,0.745,Misalignment
2,1723,840,0.571,9.86,73.7,0.94,0.019,0.745,Misalignment
2,1724,544,0.571,10.0,74.3,0.8,0.033,0.751,Misalignment
2,1725,695,0.571,9.9,73.9,0.84,0.06,0.747,Misalignment
2,1726,784,0.572,9.79,73.5,1.04,0.053,0.743,Misalignment
2,1727,759,0.572,9.77,73.4,1.03,0.027,0.742,Misalignment
2,1728,747,0.573,9.91,74.0,1.17,0.06,0.748,Misalignment
2,1729,528,0.573,10.0,74.4,1.18,0.067,0.752,Misalignment
2,1730,333,0.573,10.0,74.4,1.14,0.079,0.752,Misalignment
2,1731,182,0.573,10.0,74.4,1.1,0.07,0.753,Misalignment
2,1732,432,0.574,10.0,74.4,0.81,0.074,0.753,Misalignment
2,1733,185,0.574,10.0,74.4,1.02,0.07,0.753,Misalignment
2,1734,292,0.574,9.99,74.4,0.98,0.029,0.752,Misalignment
2,1735,703,0.574,10.0,74.4,0.92,0.026,0.753,Misalignment
2,1736,274,0.574,10.0,74.5,1.16,0.12,0.753,Misalignment
2,1737,481,0.575,9.99,74.5,0.93,0.063,0.753,Misalignment
2,1738,431,0.575,10.0,74.5,1.1,0.064,0.754,Misalignment
2,1739,980,0.575,10.0,74.5,1.04,0.02,0.754,Misalignment
2,1740,797,0.575,10.0,74.5,1.0,0.03,0.754,Misalignment
2,1741,678,0.576,9.89,74.1,0.91,0.044,0.749,Misalignment
2,1742,846,0.576,9.85,74.0,1.01,0.022,0.748,Misalignment
2,1743,716,0.576,10.0,74.6,1.16,0.04,0.754,Misalignment
2,1744,451,0.577,10.0,74.6,1.09,0.074,0.754,Misalignment
2,1745,112,0.577,10.0,74.6,1.19,0.017,0.754,Misalignment
2,1746,534,0.577,10.0,74.6,1.06,0.062,0.755,Misalignment
2,1747,590,0.577,10.0,74.6,1.1,0.046,0.755,Misalignment
2,1748,785,0.578,10.0,74.7,1.12,0.041,0.755,Misalignment
2,1749,983,0.578,10.0,74.7,1.07,0.032,0.755,Misalignment
2,1750,380,0.578,10.0,74.7,0.94,0.068,0.755,Misalignment
2,1751,512,0.578,9.94,74.5,1.19,0.029,0.753,Misalignment
2,1752,477,0.578,10.0,74.7,0.84,0.014,0.756,Misalignment
2,1753,390,0.579,9.96,74.6,0.96,0.072,0.754,Misalignment
2,1754,175,0.579,10.0,74.7,0.86,0.067,0.756,Misalignment
2,1755,654,0.579,10.0,74.7,0.94,0.031,0.756,Misalignment
2,1756,951,0.579,10.0,74.8,1.12,0.017,0.756,Misalignment
2,1757,397,0.579,9.87,74.2,1.01,0.033,0.751,Misalignment
2,1758,525,0.579,9.73,73.7,0.94,0.018,0.745,Misalignment
2,1759,772,0.58,9.82,74.1,1.19,0.069,0.749,Misalignment
2,1760,243,0.58,9.97,74.7,0.97,0.06,0.755,Misalignment
2,1761,897,0.581,10.0,74.8,1.02,0.042,0.757,Misalignment
2,1762,884,0.581,10.0,74.9,1.03,0.045,0.757,Misalignment
2,1763,961,0.583,9.97,74.8,1.17,0.147,0.757,Misalignment
